Mouse.Gene_ID	MGI	Entrez.Gene_ID	Human.Gene_ID	HGNC
ENSMUSG00000030768	Disp1	68897	ENSG00000154309	DISP1
ENSMUSG00000032278	Paqr5	74090	ENSG00000137819	PAQR5
ENSMUSG00000052533	Nup188	227699	ENSG00000095319	NUP188
ENSMUSG00000023791	Pigx	72084	ENSG00000163964	PIGX
ENSMUSG00000108348	Gm42372	105247240	ENSG00000277531	PNMA8C
ENSMUSG00000095910	Olfr469	258418	ENSG00000183303	OR5P2
ENSMUSG00000038618	Rassf7	66985	ENSG00000099849	RASSF7
ENSMUSG00000018924	Alox15	11687	ENSG00000161905	ALOX15
ENSMUSG00000041842	Fhdc1	229474	ENSG00000137460	FHDC1
ENSMUSG00000022195	6030458C11Rik	77877	ENSG00000082213	C5orf22
ENSMUSG00000105448	Gm25820	115489824	ENSG00000281516	
ENSMUSG00000105448	Gm25820	115489824	ENSG00000280466	SCARNA4
ENSMUSG00000105448	Gm25820	115489824	ENSG00000281394	SCARNA4
ENSMUSG00000043468	Adam30	71078	ENSG00000134249	ADAM30
ENSMUSG00000019132	BC005537	79555	ENSG00000112308	C6orf62
ENSMUSG00000026565	Pou2f1	18986	ENSG00000143190	POU2F1
ENSMUSG00000038496	Slc19a3	80721	ENSG00000135917	SLC19A3
ENSMUSG00000104452	Ighv8-8	NA	ENSG00000211937	IGHV2-5
ENSMUSG00000104452	Ighv8-8	NA	ENSG00000211974	IGHV2-70D
ENSMUSG00000104452	Ighv8-8	NA	ENSG00000274576	IGHV2-70
ENSMUSG00000031970	Dbndd1	72185	ENSG00000003249	DBNDD1
ENSMUSG00000060208	Defa17	23855	ENSG00000206047	DEFA1
ENSMUSG00000060208	Defa17	23855	ENSG00000240247	DEFA1B
ENSMUSG00000064830	Gm25699	115488707	ENSG00000199892	RNU1-17P
ENSMUSG00000014786	Slc9a5	277973	ENSG00000135740	SLC9A5
ENSMUSG00000043807	Ly6g5b	266614	ENSG00000240053	LY6G5B
ENSMUSG00000048562	Sp8	320145	ENSG00000164651	SP8
ENSMUSG00000002804	Nudt14	66174	ENSG00000183828	NUDT14
ENSMUSG00000007891	Ctsd	13033	ENSG00000250644	
ENSMUSG00000007891	Ctsd	13033	ENSG00000117984	CTSD
ENSMUSG00000037020	Wdr62	233064	ENSG00000075702	WDR62
ENSMUSG00000002664	Pspn	19197	ENSG00000125650	PSPN
ENSMUSG00000048163	Selplg	20345	ENSG00000110876	SELPLG
ENSMUSG00000093884	Olfr239	100038860	ENSG00000171942	OR10H2
ENSMUSG00000093884	Olfr239	100038860	ENSG00000172519	OR10H5
ENSMUSG00000093884	Olfr239	100038860	ENSG00000186723	OR10H1
ENSMUSG00000018412	Kansl1	76719	ENSG00000120071	KANSL1
ENSMUSG00000026301	Iqca	74918	ENSG00000132321	IQCA1
ENSMUSG00000015312	Gadd45b	17873	ENSG00000099860	GADD45B
ENSMUSG00000067430	Zfp763	73451	ENSG00000170100	ZNF778
ENSMUSG00000067430	Zfp763	73451	ENSG00000243660	ZNF487
ENSMUSG00000041445	Mmrn2	105450	ENSG00000173269	MMRN2
ENSMUSG00000031986	Sprtn	244666	ENSG00000010072	SPRTN
ENSMUSG00000030050	Gkn1	66283	ENSG00000169605	GKN1
ENSMUSG00000027963	Extl2	58193	ENSG00000162694	EXTL2
ENSMUSG00000028618	Tmem59	56374	ENSG00000116209	TMEM59
ENSMUSG00000066671	Olfr220	546747	ENSG00000186440	OR6P1
ENSMUSG00000075199	Olfr52	18352	ENSG00000172199	OR8U1
ENSMUSG00000021820	Camk2g	12325	ENSG00000148660	CAMK2G
ENSMUSG00000019888	Mgat4c	67569	ENSG00000182050	MGAT4C
ENSMUSG00000024382	Ercc3	13872	ENSG00000163161	ERCC3
ENSMUSG00000051730	Mettl5	75422	ENSG00000138382	METTL5
ENSMUSG00000040794	C1qtnf4	67445	ENSG00000172247	C1QTNF4
ENSMUSG00000038213	Tapbpl	213233	ENSG00000139192	TAPBPL
ENSMUSG00000077212	Snord69	NA	ENSG00000212452	SNORD69
ENSMUSG00000025396	Hsd17b6	27400	ENSG00000025423	HSD17B6
ENSMUSG00000063550	Nup98	269966	ENSG00000110713	NUP98
ENSMUSG00000003269	Cyth2	19158	ENSG00000105443	CYTH2
ENSMUSG00000032786	Alas1	11655	ENSG00000023330	ALAS1
ENSMUSG00000030895	Hpx	15458	ENSG00000110169	HPX
ENSMUSG00000026380	Tfcp2l1	81879	ENSG00000115112	TFCP2L1
ENSMUSG00000065443	Mir196b	723820	ENSG00000283745	MIR196B
ENSMUSG00000029554	Mad1l1	17120	ENSG00000002822	MAD1L1
ENSMUSG00000040532	Abhd11	68758	ENSG00000106077	ABHD11
ENSMUSG00000020492	Ska2	66140	ENSG00000182628	SKA2
ENSMUSG00000078235	Fam43b	625638	ENSG00000183114	FAM43B
ENSMUSG00000018858	Mrpl58	68572	ENSG00000167862	MRPL58
ENSMUSG00000050188	Lsm10	116748	ENSG00000181817	LSM10
ENSMUSG00000022770	Dlg1	13383	ENSG00000075711	DLG1
ENSMUSG00000095607	Trav5-4	NA	ENSG00000211788	TRAV13-1
ENSMUSG00000018559	Ctdnep1	67181	ENSG00000175826	CTDNEP1
ENSMUSG00000032591	Mst1	15235	ENSG00000173531	MST1
ENSMUSG00000000753	Serpinf1	20317	ENSG00000132386	SERPINF1
ENSMUSG00000004110	Cacna1e	12290	ENSG00000198216	CACNA1E
ENSMUSG00000038305	Spats2l	67198	ENSG00000196141	SPATS2L
ENSMUSG00000025950	Idh1	15926	ENSG00000138413	IDH1
ENSMUSG00000032254	Kif23	71819	ENSG00000137807	KIF23
ENSMUSG00000068082	Grxcr1	433899	ENSG00000215203	GRXCR1
ENSMUSG00000037752	Xkr8	381560	ENSG00000158156	XKR8
ENSMUSG00000014959	Gorasp2	70231	ENSG00000115806	GORASP2
ENSMUSG00000110469	Gm10358	NA	ENSG00000111640	GAPDH
ENSMUSG00000051238	Swsap1	66962	ENSG00000173928	SWSAP1
ENSMUSG00000028040	Efna4	13639	ENSG00000243364	EFNA4
ENSMUSG00000020895	Tmem107	66910	ENSG00000179029	TMEM107
ENSMUSG00000048997	Atxn7l2	72522	ENSG00000162650	ATXN7L2
ENSMUSG00000021573	Tppp	72948	ENSG00000171368	TPPP
ENSMUSG00000072813	E330014E10Rik	665943	ENSG00000116726	PRAMEF12
ENSMUSG00000072813	E330014E10Rik	665943	ENSG00000204501	PRAMEF15
ENSMUSG00000072813	E330014E10Rik	665943	ENSG00000204481	PRAMEF14
ENSMUSG00000072813	E330014E10Rik	665943	ENSG00000204480	PRAMEF19
ENSMUSG00000072813	E330014E10Rik	665943	ENSG00000204479	PRAMEF17
ENSMUSG00000072813	E330014E10Rik	665943	ENSG00000204478	PRAMEF20
ENSMUSG00000072813	E330014E10Rik	665943	ENSG00000274764	PRAMEF27
ENSMUSG00000072813	E330014E10Rik	665943	ENSG00000229571	PRAMEF25
ENSMUSG00000072813	E330014E10Rik	665943	ENSG00000280267	PRAMEF26
ENSMUSG00000072813	E330014E10Rik	665943	ENSG00000204505	PRAMEF9
ENSMUSG00000111590	Olfr1192-ps1	NA	ENSG00000181927	OR4P4
ENSMUSG00000117819	Gm50253	NA	ENSG00000213588	ZBTB9
ENSMUSG00000042734	Ttc9	69480	ENSG00000133985	TTC9
ENSMUSG00000038738	Shank1	243961	ENSG00000161681	SHANK1
ENSMUSG00000075256	Cerkl	228094	ENSG00000188452	CERKL
ENSMUSG00000094758	Trav13d-2	NA	ENSG00000211802	TRAV22
ENSMUSG00000034210	Efcab14	230648	ENSG00000159658	EFCAB14
ENSMUSG00000030204	Ddx47	67755	ENSG00000213782	DDX47
ENSMUSG00000057497	Fam136a	66488	ENSG00000035141	FAM136A
ENSMUSG00000057497	Fam136a	102632427	ENSG00000035141	FAM136A
ENSMUSG00000028655	Mfsd2a	76574	ENSG00000168389	MFSD2A
ENSMUSG00000095756	Trav6d-7	NA	ENSG00000211793	TRAV9-2
ENSMUSG00000064394	Gm23622	115488453	ENSG00000201162	RNU6-454P
ENSMUSG00000005609	Ctr9	22083	ENSG00000198730	CTR9
ENSMUSG00000026429	Ube2t	67196	ENSG00000077152	UBE2T
ENSMUSG00000059382	Tas2r120	387348	ENSG00000255837	TAS2R20
ENSMUSG00000008932	Slc1a7	242607	ENSG00000162383	SLC1A7
ENSMUSG00000068889	Lce1e	68694	ENSG00000186207	LCE5A
ENSMUSG00000032081	Apoc3	11814	ENSG00000110245	APOC3
ENSMUSG00000007279	Scube2	56788	ENSG00000175356	SCUBE2
ENSMUSG00000025329	Padi1	18599	ENSG00000142623	PADI1
ENSMUSG00000030641	Ddias	74041	ENSG00000165490	DDIAS
ENSMUSG00000029703	Lrwd1	71735	ENSG00000161036	LRWD1
ENSMUSG00000040495	Chrm4	12672	ENSG00000180720	CHRM4
ENSMUSG00000062563	Cys1	12879	ENSG00000205795	CYS1
ENSMUSG00000038319	Kcnh2	16511	ENSG00000055118	KCNH2
ENSMUSG00000031887	Tradd	71609	ENSG00000102871	TRADD
ENSMUSG00000020493	Prr11	270906	ENSG00000068489	PRR11
ENSMUSG00000015971	Actr8	56249	ENSG00000113812	ACTR8
ENSMUSG00000055067	Smyd3	69726	ENSG00000185420	SMYD3
ENSMUSG00000065281	Gm24452	115489083	ENSG00000275996	SNORD27
ENSMUSG00000041506	Rrp9	27966	ENSG00000114767	RRP9
ENSMUSG00000026655	Fam107b	66540	ENSG00000065809	FAM107B
ENSMUSG00000003778	Brd8	78656	ENSG00000112983	BRD8
ENSMUSG00000026305	Lrrfip1	16978	ENSG00000124831	LRRFIP1
ENSMUSG00000004892	Bcan	12032	ENSG00000132692	BCAN
ENSMUSG00000000560	Gabra2	14395	ENSG00000151834	GABRA2
ENSMUSG00000038777	Sema6c	20360	ENSG00000143434	SEMA6C
ENSMUSG00000092905	Gm25735	NA	ENSG00000276601	
ENSMUSG00000092905	Gm25735	NA	ENSG00000273573	
ENSMUSG00000050810	Oog3	100012	ENSG00000116726	PRAMEF12
ENSMUSG00000050810	Oog3	100012	ENSG00000204501	PRAMEF15
ENSMUSG00000050810	Oog3	100012	ENSG00000204481	PRAMEF14
ENSMUSG00000050810	Oog3	100012	ENSG00000204480	PRAMEF19
ENSMUSG00000050810	Oog3	100012	ENSG00000204479	PRAMEF17
ENSMUSG00000050810	Oog3	100012	ENSG00000204478	PRAMEF20
ENSMUSG00000050810	Oog3	100012	ENSG00000274764	PRAMEF27
ENSMUSG00000050810	Oog3	100012	ENSG00000229571	PRAMEF25
ENSMUSG00000050810	Oog3	100012	ENSG00000280267	PRAMEF26
ENSMUSG00000050810	Oog3	100012	ENSG00000204505	PRAMEF9
ENSMUSG00000045665	Mfsd5	106073	ENSG00000182544	MFSD5
ENSMUSG00000027381	Bcl2l11	12125	ENSG00000153094	BCL2L11
ENSMUSG00000050675	Gp1ba	14723	ENSG00000185245	GP1BA
ENSMUSG00000074211	Sdhaf1	68332	ENSG00000205138	SDHAF1
ENSMUSG00000079436	Kcnj13	100040591	ENSG00000115474	KCNJ13
ENSMUSG00000091014	Gm5244	NA	ENSG00000137818	RPLP1
ENSMUSG00000017588	Krt27	16675	ENSG00000171446	KRT27
ENSMUSG00000033972	Zfp944	319615	ENSG00000196378	ZNF34
ENSMUSG00000001729	Akt1	11651	ENSG00000142208	AKT1
ENSMUSG00000001100	Poldip2	67811	ENSG00000004142	POLDIP2
ENSMUSG00000069808	Tlcd3a	116972	ENSG00000167695	TLCD3A
ENSMUSG00000078504	Aadacl4fm5	329993	ENSG00000204518	AADACL4
ENSMUSG00000012042	4930579F01Rik	67741	ENSG00000138813	C4orf17
ENSMUSG00000031078	Cttn	13043	ENSG00000085733	CTTN
ENSMUSG00000041957	Pkp2	67451	ENSG00000057294	PKP2
ENSMUSG00000020641	Rsad2	58185	ENSG00000134321	RSAD2
ENSMUSG00000038429	Usp5	22225	ENSG00000111667	USP5
ENSMUSG00000102252	Snrpn	20646	ENSG00000128739	SNRPN
ENSMUSG00000067773	Defb41	77673	ENSG00000203970	DEFB110
ENSMUSG00000078116	Olfr828	258598	ENSG00000170923	OR7G2
ENSMUSG00000039703	Nploc4	217365	ENSG00000182446	NPLOC4
ENSMUSG00000045551	Fpr1	14293	ENSG00000171051	FPR1
ENSMUSG00000004099	Dnmt1	13433	ENSG00000130816	DNMT1
ENSMUSG00000078041	Mir292	100049711	ENSG00000199031	MIR371A
ENSMUSG00000042671	Rgs8	67792	ENSG00000135824	RGS8
ENSMUSG00000024677	Ms4a6b	69774	ENSG00000110077	MS4A6A
ENSMUSG00000024677	Ms4a6b	69774	ENSG00000166926	MS4A6E
ENSMUSG00000046916	Myct1	68632	ENSG00000120279	MYCT1
ENSMUSG00000079605	Zbtb9	474156	ENSG00000213588	ZBTB9
ENSMUSG00000094016	Trav15-1-dv6-1	NA	ENSG00000211804	TRDV1
ENSMUSG00000032908	Sgpp2	433323	ENSG00000163082	SGPP2
ENSMUSG00000063952	Brpf3	268936	ENSG00000096070	BRPF3
ENSMUSG00000079355	Ackr4	252837	ENSG00000129048	ACKR4
ENSMUSG00000021572	Cep72	74470	ENSG00000112877	CEP72
ENSMUSG00000024232	Bambi	68010	ENSG00000095739	BAMBI
ENSMUSG00000028799	Zfp362	230761	ENSG00000160094	ZNF362
ENSMUSG00000043557	Mdga1	74762	ENSG00000112139	MDGA1
ENSMUSG00000048652	Samd13	75015	ENSG00000203943	SAMD13
ENSMUSG00000022191	Drosha	14000	ENSG00000113360	DROSHA
ENSMUSG00000027104	Atf2	11909	ENSG00000115966	ATF2
ENSMUSG00000090066	1110002E22Rik	102634333	ENSG00000248713	C4orf54
ENSMUSG00000030279	C2cd5	74741	ENSG00000111731	C2CD5
ENSMUSG00000001095	Slc13a2	20500	ENSG00000007216	SLC13A2
ENSMUSG00000087006	Gm13889	620695	ENSG00000187479	C11orf96
ENSMUSG00000101174	Hoxd4	15436	ENSG00000170166	HOXD4
ENSMUSG00000005674	Tomm40l	641376	ENSG00000158882	TOMM40L
ENSMUSG00000064307	Lrrc51	69358	ENSG00000184154	LRTOMT
ENSMUSG00000109058	Olfr705	259034	ENSG00000279486	OR2AG1
ENSMUSG00000034042	Gpbp1l1	77110	ENSG00000159592	GPBP1L1
ENSMUSG00000052566	Hook2	170833	ENSG00000095066	HOOK2
ENSMUSG00000020891	Alox8	11688	ENSG00000179593	ALOX15B
ENSMUSG00000030131	Mug2	17837	ENSG00000160111	CPAMD8
ENSMUSG00000037364	Srrt	83701	ENSG00000087087	SRRT
ENSMUSG00000026496	Parp1	11545	ENSG00000143799	PARP1
ENSMUSG00000037936	Scarb1	20778	ENSG00000073060	SCARB1
ENSMUSG00000024454	Hdac3	15183	ENSG00000171720	HDAC3
ENSMUSG00000029860	Zyx	22793	ENSG00000159840	ZYX
ENSMUSG00000032410	Xrn1	24127	ENSG00000114127	XRN1
ENSMUSG00000026618	Iars2	381314	ENSG00000067704	IARS2
ENSMUSG00000026584	Scyl3	240880	ENSG00000000457	SCYL3
ENSMUSG00000096615	Trav11	NA	ENSG00000211784	TRAV10
ENSMUSG00000025153	Fasn	14104	ENSG00000169710	FASN
ENSMUSG00000032489	Kif9	16578	ENSG00000088727	KIF9
ENSMUSG00000028212	Ccne2	12448	ENSG00000175305	CCNE2
ENSMUSG00000042757	Tmem108	81907	ENSG00000144868	TMEM108
ENSMUSG00000025401	Myo1a	432516	ENSG00000166866	MYO1A
ENSMUSG00000033569	Adgrb3	210933	ENSG00000135298	ADGRB3
ENSMUSG00000024339	Tap2	21355	ENSG00000250264	
ENSMUSG00000024339	Tap2	21355	ENSG00000204267	TAP2
ENSMUSG00000065173	Gm22127	115487844	ENSG00000199697	RNU6-446P
ENSMUSG00000018809	Smyd4	319822	ENSG00000186532	SMYD4
ENSMUSG00000062960	Kdr	16542	ENSG00000128052	KDR
ENSMUSG00000004707	Ly9	17085	ENSG00000122224	LY9
ENSMUSG00000037300	Ttc13	234875	ENSG00000143643	TTC13
ENSMUSG00000028948	Nol9	74035	ENSG00000162408	NOL9
ENSMUSG00000031708	Tecr	106529	ENSG00000099797	TECR
ENSMUSG00000032085	Tagln	21345	ENSG00000149591	TAGLN
ENSMUSG00000096168	Trav5n-4	NA	ENSG00000211788	TRAV13-1
ENSMUSG00000063245	Zfp993	NA	ENSG00000196378	ZNF34
ENSMUSG00000053470	Kdm3a	104263	ENSG00000115548	KDM3A
ENSMUSG00000094120	Gm3233	100041250	ENSG00000198271	KRTAP4-5
ENSMUSG00000026213	Stk11ip	71728	ENSG00000144589	STK11IP
ENSMUSG00000027854	Sike1	66641	ENSG00000052723	SIKE1
ENSMUSG00000027936	Crtc2	74343	ENSG00000160741	CRTC2
ENSMUSG00000095932	Vmn1r49	24112	ENSG00000197617	VN1R5
ENSMUSG00000004642	Slbp	20492	ENSG00000163950	SLBP
ENSMUSG00000035704	Alg8	381903	ENSG00000159063	ALG8
ENSMUSG00000023170	Gps2	56310	ENSG00000132522	GPS2
ENSMUSG00000110061	Gm45337	115486481	ENSG00000205864	KRTAP5-6
ENSMUSG00000110061	Gm45337	115486481	ENSG00000241233	KRTAP5-8
ENSMUSG00000024965	Fermt3	108101	ENSG00000149781	FERMT3
ENSMUSG00000028184	Adgrl2	99633	ENSG00000117114	ADGRL2
ENSMUSG00000038212	Mfsd14b	66631	ENSG00000148110	MFSD14B
ENSMUSG00000018217	Pmp22	18858	ENSG00000109099	PMP22
ENSMUSG00000007050	Lsm2	27756	ENSG00000204392	LSM2
ENSMUSG00000035401	Emsy	233545	ENSG00000158636	EMSY
ENSMUSG00000051156	Olfr1491	258342	ENSG00000180475	OR10Q1
ENSMUSG00000026417	Pigr	18703	ENSG00000162896	PIGR
ENSMUSG00000024383	Map3k2	26405	ENSG00000169967	MAP3K2
ENSMUSG00000019893	Ros1	19886	ENSG00000047936	ROS1
ENSMUSG00000019189	Rnf145	74315	ENSG00000145860	RNF145
ENSMUSG00000070284	Gmppb	331026	ENSG00000173540	GMPPB
ENSMUSG00000023868	Pde10a	23984	ENSG00000112541	PDE10A
ENSMUSG00000021456	Fbp2	14120	ENSG00000130957	FBP2
ENSMUSG00000095640	Olfr1434	258680	ENSG00000176495	OR5AN1
ENSMUSG00000074896	Ifit3	15959	ENSG00000119917	IFIT3
ENSMUSG00000093865	Lrit3	242235	ENSG00000183423	LRIT3
ENSMUSG00000093355	Snora26	100313943	ENSG00000252236	
ENSMUSG00000047960	Olfr186	258318	ENSG00000232535	OR5H8
ENSMUSG00000047960	Olfr186	258318	ENSG00000231192	OR5H1
ENSMUSG00000047960	Olfr186	258318	ENSG00000236032	OR5H14
ENSMUSG00000047960	Olfr186	258318	ENSG00000233412	OR5H15
ENSMUSG00000047960	Olfr186	258318	ENSG00000230301	OR5H6
ENSMUSG00000047960	Olfr186	258318	ENSG00000197938	OR5H2
ENSMUSG00000028753	Vwa5b1	75718	ENSG00000158816	VWA5B1
ENSMUSG00000006216	Clcnkb	56365	ENSG00000186510	CLCNKA
ENSMUSG00000006216	Clcnkb	56365	ENSG00000184908	CLCNKB
ENSMUSG00000021975	Ints9	210925	ENSG00000104299	INTS9
ENSMUSG00000006958	Chrd	12667	ENSG00000090539	CHRD
ENSMUSG00000027380	Acoxl	74121	ENSG00000153093	ACOXL
ENSMUSG00000029267	Mtf2	17765	ENSG00000143033	MTF2
ENSMUSG00000030055	Rab43	69834	ENSG00000172780	RAB43
ENSMUSG00000028878	Fam76a	230789	ENSG00000009780	FAM76A
ENSMUSG00000015970	Chdh	218865	ENSG00000016391	CHDH
ENSMUSG00000072770	Acrbp	54137	ENSG00000111644	ACRBP
ENSMUSG00000116876	Gm49721	NA	ENSG00000249141	
ENSMUSG00000116876	Gm49721	NA	ENSG00000026297	RNASET2
ENSMUSG00000037161	Mgarp	67749	ENSG00000137463	MGARP
ENSMUSG00000040370	Etfrf1	67636	ENSG00000205707	ETFRF1
ENSMUSG00000022634	Yaf2	67057	ENSG00000015153	YAF2
ENSMUSG00000065280	Gm24453	115489082	ENSG00000274544	SNORD28
ENSMUSG00000032567	Aste1	66595	ENSG00000034533	ASTE1
ENSMUSG00000024528	Srfbp1	67222	ENSG00000151304	SRFBP1
ENSMUSG00000065468	Mir26b	387219	ENSG00000199121	MIR26B
ENSMUSG00000029463	Fam216a	68948	ENSG00000204856	FAM216A
ENSMUSG00000062148	Ear6	93719	ENSG00000169397	RNASE3
ENSMUSG00000094525	Trbv12-2	NA	ENSG00000276405	TRBV13
ENSMUSG00000024979	Tectb	21684	ENSG00000119913	TECTB
ENSMUSG00000053004	Hrh1	15465	ENSG00000196639	HRH1
ENSMUSG00000044040	Olfr1497	258736	ENSG00000186513	OR9Q2
ENSMUSG00000024829	Mrpl21	353242	ENSG00000197345	MRPL21
ENSMUSG00000028381	Ugcg	22234	ENSG00000148154	UGCG
ENSMUSG00000020459	Mtif2	76784	ENSG00000085760	MTIF2
ENSMUSG00000027376	Prom2	192212	ENSG00000155066	PROM2
ENSMUSG00000007989	Fzd3	14365	ENSG00000104290	FZD3
ENSMUSG00000073973	Olfr552	259106	ENSG00000181963	OR52K2
ENSMUSG00000073973	Olfr552	259106	ENSG00000196778	OR52K1
ENSMUSG00000024258	Polr2d	69241	ENSG00000144231	POLR2D
ENSMUSG00000010461	Eya4	14051	ENSG00000112319	EYA4
ENSMUSG00000074437	Defa29	13218	ENSG00000206047	DEFA1
ENSMUSG00000074437	Defa29	13218	ENSG00000240247	DEFA1B
ENSMUSG00000020932	Gfap	14580	ENSG00000131095	GFAP
ENSMUSG00000086727	4931428L18Rik	70988	ENSG00000183684	ALYREF
ENSMUSG00000086727	4931428L18Rik	102634473	ENSG00000183684	ALYREF
ENSMUSG00000020334	Slc22a4	30805	ENSG00000197208	SLC22A4
ENSMUSG00000063801	Ap3s2	11778	ENSG00000157823	AP3S2
ENSMUSG00000055547	Apobec4	71281	ENSG00000173627	APOBEC4
ENSMUSG00000094140	Olfr1512	258424	ENSG00000169208	OR10G3
ENSMUSG00000026197	Zfand2b	68818	ENSG00000158552	ZFAND2B
ENSMUSG00000026179	Pnkd	56695	ENSG00000127838	PNKD
ENSMUSG00000093137	Gm25995	115487318	ENSG00000222872	RNU4-78P
ENSMUSG00000093137	Gm25995	115487318	ENSG00000251889	RNU4-49P
ENSMUSG00000093137	Gm25995	115487318	ENSG00000201070	RNU4-84P
ENSMUSG00000038235	F11r	16456	ENSG00000158769	F11R
ENSMUSG00000026504	Sdccag8	76816	ENSG00000054282	SDCCAG8
ENSMUSG00000034528	Hsd17b13	243168	ENSG00000170509	HSD17B13
ENSMUSG00000020640	Itsn2	20403	ENSG00000198399	ITSN2
ENSMUSG00000034829	Nxnl1	234404	ENSG00000171773	NXNL1
ENSMUSG00000002949	Timm44	21856	ENSG00000104980	TIMM44
ENSMUSG00000029680	Hyal4	77042	ENSG00000106302	HYAL4
ENSMUSG00000059303	Olfr836	258557	ENSG00000170923	OR7G2
ENSMUSG00000020694	Tlk2	24086	ENSG00000146872	TLK2
ENSMUSG00000057596	Trim30d	209387	ENSG00000132256	TRIM5
ENSMUSG00000045498	Pcdhb3	93874	ENSG00000113205	PCDHB3
ENSMUSG00000025839	Pramel7	347712	ENSG00000116726	PRAMEF12
ENSMUSG00000025839	Pramel7	347712	ENSG00000204501	PRAMEF15
ENSMUSG00000025839	Pramel7	347712	ENSG00000204481	PRAMEF14
ENSMUSG00000025839	Pramel7	347712	ENSG00000204480	PRAMEF19
ENSMUSG00000025839	Pramel7	347712	ENSG00000204479	PRAMEF17
ENSMUSG00000025839	Pramel7	347712	ENSG00000204478	PRAMEF20
ENSMUSG00000025839	Pramel7	347712	ENSG00000274764	PRAMEF27
ENSMUSG00000025839	Pramel7	347712	ENSG00000229571	PRAMEF25
ENSMUSG00000025839	Pramel7	347712	ENSG00000280267	PRAMEF26
ENSMUSG00000025839	Pramel7	347712	ENSG00000204505	PRAMEF9
ENSMUSG00000088719	Gm22733	NA	ENSG00000201016	RNU6-374P
ENSMUSG00000044496	2510039O18Rik	77034	ENSG00000116685	KIAA2013
ENSMUSG00000042229	Rabif	98710	ENSG00000183155	RABIF
ENSMUSG00000071691	Gm960	381196	ENSG00000173715	C11orf80
ENSMUSG00000064387	Snora73a	100306944	ENSG00000274266	SNORA73A
ENSMUSG00000028962	Slc4a2	20535	ENSG00000164889	SLC4A2
ENSMUSG00000069495	Epc2	227867	ENSG00000135999	EPC2
ENSMUSG00000026020	Nop58	55989	ENSG00000055044	NOP58
ENSMUSG00000025400	Tac2	21334	ENSG00000166863	TAC3
ENSMUSG00000030265	Kras	16653	ENSG00000133703	KRAS
ENSMUSG00000054676	1600014C10Rik	72244	ENSG00000131943	C19orf12
ENSMUSG00000029861	Fam131b	76156	ENSG00000159784	FAM131B
ENSMUSG00000117679	Apbb3	225372	ENSG00000113108	APBB3
ENSMUSG00000073494	Sh2d1b2	545378	ENSG00000198574	SH2D1B
ENSMUSG00000004263	Atn1	13498	ENSG00000111676	ATN1
ENSMUSG00000064524	Gm26441	115489173	ENSG00000207270	RNU6-601P
ENSMUSG00000041570	Camsap2	67886	ENSG00000118200	CAMSAP2
ENSMUSG00000025464	Paox	212503	ENSG00000148832	PAOX
ENSMUSG00000039783	Kmo	98256	ENSG00000117009	KMO
ENSMUSG00000032411	Tfdp2	211586	ENSG00000114126	TFDP2
ENSMUSG00000030621	Me3	109264	ENSG00000151376	ME3
ENSMUSG00000086338	Olfr1096	257901	ENSG00000181761	OR8H3
ENSMUSG00000086338	Olfr1096	257901	ENSG00000181767	OR8H2
ENSMUSG00000086338	Olfr1096	257901	ENSG00000181693	OR8H1
ENSMUSG00000080669	Mir1224	100316739	ENSG00000221120	MIR1224
ENSMUSG00000020890	Gucy2e	14919	ENSG00000132518	GUCY2D
ENSMUSG00000052369	Tmem106c	380967	ENSG00000134291	TMEM106C
ENSMUSG00000040174	Alkbh3	69113	ENSG00000166199	ALKBH3
ENSMUSG00000070645	Ren1	19701	ENSG00000143839	REN
ENSMUSG00000070645	Ren1	19702	ENSG00000143839	REN
ENSMUSG00000027007	Itprid2	70599	ENSG00000138434	ITPRID2
ENSMUSG00000054619	Mettl7a1	70152	ENSG00000185432	METTL7A
ENSMUSG00000002428	Hltf	20585	ENSG00000071794	HLTF
ENSMUSG00000050296	Abca12	74591	ENSG00000144452	ABCA12
ENSMUSG00000013736	Trnt1	70047	ENSG00000072756	TRNT1
ENSMUSG00000030512	Snrpa1	68981	ENSG00000131876	SNRPA1
ENSMUSG00000044213	Olfr1094	258362	ENSG00000172489	OR5T3
ENSMUSG00000044213	Olfr1094	258362	ENSG00000181698	OR5T1
ENSMUSG00000005299	Letm1	56384	ENSG00000168924	LETM1
ENSMUSG00000078584	AU022252	230696	ENSG00000164008	C1orf50
ENSMUSG00000041791	Capza3	12344	ENSG00000177938	CAPZA3
ENSMUSG00000038300	Pth2	114640	ENSG00000142538	PTH2
ENSMUSG00000095958	Trav12-3	NA	ENSG00000211798	TRAV18
ENSMUSG00000038650	Rnh1	107702	ENSG00000023191	RNH1
ENSMUSG00000043986	Spata31d1d	238663	ENSG00000189357	SPATA31D4
ENSMUSG00000043986	Spata31d1d	238663	ENSG00000186788	SPATA31D3
ENSMUSG00000020743	Mif4gd	69674	ENSG00000125457	MIF4GD
ENSMUSG00000048148	Nwd1	319555	ENSG00000188039	NWD1
ENSMUSG00000090268	Spopfm3	NA	ENSG00000121067	SPOP
ENSMUSG00000034163	Zfc3h1	216345	ENSG00000133858	ZFC3H1
ENSMUSG00000039601	Rcan2	53901	ENSG00000172348	RCAN2
ENSMUSG00000025066	Sfr1	67788	ENSG00000156384	SFR1
ENSMUSG00000053395	Cacng8	81905	ENSG00000142408	CACNG8
